danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.718,0.378,1,-7.167,0,0.0359,0.664,0.0,0.0945,0.462,75.02,audio_features,7IKiYUKvU394eoRD9TYDfJ,spotify:track:7IKiYUKvU394eoRD9TYDfJ,https://api.spotify.com/v1/tracks/7IKiYUKvU394eoRD9TYDfJ,https://api.spotify.com/v1/audio-analysis/7IKiYUKvU394eoRD9TYDfJ,187160,4
0.396,0.387,5,-6.415,1,0.0329,0.824,1.65e-05,0.111,0.135,131.617,audio_features,6foDgrZtjOAJektiejSJI3,spotify:track:6foDgrZtjOAJektiejSJI3,https://api.spotify.com/v1/tracks/6foDgrZtjOAJektiejSJI3,https://api.spotify.com/v1/audio-analysis/6foDgrZtjOAJektiejSJI3,229868,4
0.341,0.297,9,-7.662,1,0.033,0.9,0.0,0.116,0.342,144.469,audio_features,6l36oP4ASJj5mViC3JGWuE,spotify:track:6l36oP4ASJj5mViC3JGWuE,https://api.spotify.com/v1/tracks/6l36oP4ASJj5mViC3JGWuE,https://api.spotify.com/v1/audio-analysis/6l36oP4ASJj5mViC3JGWuE,265787,4
0.541,0.397,5,-6.11,0,0.0274,0.842,2.91e-06,0.115,0.209,93.087,audio_features,5BIu23pC3cxnY6yVzrwqWR,spotify:track:5BIu23pC3cxnY6yVzrwqWR,https://api.spotify.com/v1/tracks/5BIu23pC3cxnY6yVzrwqWR,https://api.spotify.com/v1/audio-analysis/5BIu23pC3cxnY6yVzrwqWR,258560,4
0.409,0.443,0,-5.773,1,0.0342,0.529,0.0,0.107,0.166,133.638,audio_features,0V7elfOc7DP0R0sOswnPsD,spotify:track:0V7elfOc7DP0R0sOswnPsD,https://api.spotify.com/v1/tracks/0V7elfOc7DP0R0sOswnPsD,https://api.spotify.com/v1/audio-analysis/0V7elfOc7DP0R0sOswnPsD,272880,4
0.688,0.417,10,-6.691,1,0.027,0.81,0.0,0.166,0.347,104.086,audio_features,7qKkB9oyLR3af8C17eFkqP,spotify:track:7qKkB9oyLR3af8C17eFkqP,https://api.spotify.com/v1/tracks/7qKkB9oyLR3af8C17eFkqP,https://api.spotify.com/v1/audio-analysis/7qKkB9oyLR3af8C17eFkqP,204613,4
0.691,0.597,1,-4.423,1,0.154,0.775,0.0,0.087,0.532,173.774,audio_features,62mRUa5ZdsbxBp9SNYFpYP,spotify:track:62mRUa5ZdsbxBp9SNYFpYP,https://api.spotify.com/v1/tracks/62mRUa5ZdsbxBp9SNYFpYP,https://api.spotify.com/v1/audio-analysis/62mRUa5ZdsbxBp9SNYFpYP,224827,4
0.563,0.392,10,-7.257,1,0.0641,0.807,0.0,0.146,0.539,145.161,audio_features,16daIamrsz3tlQhJlkynxk,spotify:track:16daIamrsz3tlQhJlkynxk,https://api.spotify.com/v1/tracks/16daIamrsz3tlQhJlkynxk,https://api.spotify.com/v1/audio-analysis/16daIamrsz3tlQhJlkynxk,237138,4
0.306,0.57,0,-5.983,1,0.0348,0.518,0.0,0.352,0.239,144.524,audio_features,2kHG5QVUT47KWy71TqBQqg,spotify:track:2kHG5QVUT47KWy71TqBQqg,https://api.spotify.com/v1/tracks/2kHG5QVUT47KWy71TqBQqg,https://api.spotify.com/v1/audio-analysis/2kHG5QVUT47KWy71TqBQqg,274249,3
0.557,0.59,3,-5.052,1,0.034,0.532,0.0,0.133,0.39,77.815,audio_features,0E09yC5CNtv2TAQ0rafPPU,spotify:track:0E09yC5CNtv2TAQ0rafPPU,https://api.spotify.com/v1/tracks/0E09yC5CNtv2TAQ0rafPPU,https://api.spotify.com/v1/audio-analysis/0E09yC5CNtv2TAQ0rafPPU,220933,4
0.439,0.366,8,-9.378,1,0.0305,0.791,0.000232,0.158,0.14,119.721,audio_features,0l4pyN2tKhS3ryLv4vUmWM,spotify:track:0l4pyN2tKhS3ryLv4vUmWM,https://api.spotify.com/v1/tracks/0l4pyN2tKhS3ryLv4vUmWM,https://api.spotify.com/v1/audio-analysis/0l4pyN2tKhS3ryLv4vUmWM,243813,4
0.595,0.436,11,-9.764,1,0.178,0.741,2.46e-06,0.224,0.237,146.007,audio_features,6MbBTx6q6l975s3fY5JHEa,spotify:track:6MbBTx6q6l975s3fY5JHEa,https://api.spotify.com/v1/tracks/6MbBTx6q6l975s3fY5JHEa,https://api.spotify.com/v1/audio-analysis/6MbBTx6q6l975s3fY5JHEa,211999,4
0.365,0.422,5,-6.788,1,0.0373,0.836,0.0,0.109,0.391,136.767,audio_features,5pmhDbaeNG5Y31mCGK07JE,spotify:track:5pmhDbaeNG5Y31mCGK07JE,https://api.spotify.com/v1/tracks/5pmhDbaeNG5Y31mCGK07JE,https://api.spotify.com/v1/audio-analysis/5pmhDbaeNG5Y31mCGK07JE,235293,4
0.505,0.741,7,-3.633,1,0.0271,0.226,0.0,0.219,0.468,92.008,audio_features,19SbW8piH7I19CPrZfjeDb,spotify:track:19SbW8piH7I19CPrZfjeDb,https://api.spotify.com/v1/tracks/19SbW8piH7I19CPrZfjeDb,https://api.spotify.com/v1/audio-analysis/19SbW8piH7I19CPrZfjeDb,229587,4
0.756,0.6,7,-4.454,1,0.0366,0.552,1.93e-06,0.135,0.364,124.948,audio_features,4zUhhxvvoVMH4mZ1fdr2ld,spotify:track:4zUhhxvvoVMH4mZ1fdr2ld,https://api.spotify.com/v1/tracks/4zUhhxvvoVMH4mZ1fdr2ld,https://api.spotify.com/v1/audio-analysis/4zUhhxvvoVMH4mZ1fdr2ld,194987,4
0.461,0.562,3,-4.504,1,0.0323,0.383,0.0,0.143,0.166,128.213,audio_features,1wIcuRyb4DzB4jFKeItaV8,spotify:track:1wIcuRyb4DzB4jFKeItaV8,https://api.spotify.com/v1/tracks/1wIcuRyb4DzB4jFKeItaV8,https://api.spotify.com/v1/audio-analysis/1wIcuRyb4DzB4jFKeItaV8,249587,4
0.541,0.461,4,-5.014,1,0.0302,0.666,0.0,0.139,0.219,119.796,audio_features,1gaJTgSg0vka2nTAlG3UAc,spotify:track:1gaJTgSg0vka2nTAlG3UAc,https://api.spotify.com/v1/tracks/1gaJTgSg0vka2nTAlG3UAc,https://api.spotify.com/v1/audio-analysis/1gaJTgSg0vka2nTAlG3UAc,247027,4
0.351,0.46,0,-8.12,1,0.0332,0.663,0.0,0.0977,0.279,153.29,audio_features,4b105jlTCUgwGVgqkQJ7u2,spotify:track:4b105jlTCUgwGVgqkQJ7u2,https://api.spotify.com/v1/tracks/4b105jlTCUgwGVgqkQJ7u2,https://api.spotify.com/v1/audio-analysis/4b105jlTCUgwGVgqkQJ7u2,231133,4
0.386,0.235,7,-9.139,1,0.0345,0.902,2.16e-05,0.132,0.216,132.503,audio_features,7AyxUdou9NrGU64bTc9dsT,spotify:track:7AyxUdou9NrGU64bTc9dsT,https://api.spotify.com/v1/tracks/7AyxUdou9NrGU64bTc9dsT,https://api.spotify.com/v1/audio-analysis/7AyxUdou9NrGU64bTc9dsT,249640,4
0.613,0.349,6,-6.986,1,0.0299,0.853,0.0,0.114,0.418,131.967,audio_features,1FefvW1HOVhPBM3SoDP5rM,spotify:track:1FefvW1HOVhPBM3SoDP5rM,https://api.spotify.com/v1/tracks/1FefvW1HOVhPBM3SoDP5rM,https://api.spotify.com/v1/audio-analysis/1FefvW1HOVhPBM3SoDP5rM,220683,4
0.591,0.308,6,-6.157,0,0.0316,0.591,0.0,0.353,0.187,100.465,audio_features,3J1SWo1MyGSR6dwjv1jdlT,spotify:track:3J1SWo1MyGSR6dwjv1jdlT,https://api.spotify.com/v1/tracks/3J1SWo1MyGSR6dwjv1jdlT,https://api.spotify.com/v1/audio-analysis/3J1SWo1MyGSR6dwjv1jdlT,281880,3
0.515,0.741,4,-3.226,1,0.0417,0.382,0.0,0.108,0.432,142.043,audio_features,5wdKHbMHacJXgfb3OLFKcf,spotify:track:5wdKHbMHacJXgfb3OLFKcf,https://api.spotify.com/v1/tracks/5wdKHbMHacJXgfb3OLFKcf,https://api.spotify.com/v1/audio-analysis/5wdKHbMHacJXgfb3OLFKcf,248493,4
0.606,0.49,3,-6.081,1,0.0268,0.575,4.59e-06,0.195,0.314,108.053,audio_features,2Bq38NZcE0glnYAwVMbRiw,spotify:track:2Bq38NZcE0glnYAwVMbRiw,https://api.spotify.com/v1/tracks/2Bq38NZcE0glnYAwVMbRiw,https://api.spotify.com/v1/audio-analysis/2Bq38NZcE0glnYAwVMbRiw,279000,4
0.254,0.315,7,-9.48,0,0.0317,0.681,2.57e-05,0.445,0.265,101.868,audio_features,6DVSv40LkwlybowOzFOmfS,spotify:track:6DVSv40LkwlybowOzFOmfS,https://api.spotify.com/v1/tracks/6DVSv40LkwlybowOzFOmfS,https://api.spotify.com/v1/audio-analysis/6DVSv40LkwlybowOzFOmfS,222813,3
0.534,0.75,3,-4.349,1,0.03,0.484,2.57e-05,0.145,0.175,126.055,audio_features,5iflfzsLm8GwB8nXeglqbQ,spotify:track:5iflfzsLm8GwB8nXeglqbQ,https://api.spotify.com/v1/tracks/5iflfzsLm8GwB8nXeglqbQ,https://api.spotify.com/v1/audio-analysis/5iflfzsLm8GwB8nXeglqbQ,189067,4
0.541,0.474,2,-6.273,1,0.0348,0.778,0.0,0.113,0.315,129.891,audio_features,6ldRtpROAk4H3BT4trDo9X,spotify:track:6ldRtpROAk4H3BT4trDo9X,https://api.spotify.com/v1/tracks/6ldRtpROAk4H3BT4trDo9X,https://api.spotify.com/v1/audio-analysis/6ldRtpROAk4H3BT4trDo9X,207999,4
0.473,0.364,1,-6.464,1,0.03,0.672,0.0,0.126,0.21,129.604,audio_features,2PfE8HKtpBJ1WGTmhuusBE,spotify:track:2PfE8HKtpBJ1WGTmhuusBE,https://api.spotify.com/v1/tracks/2PfE8HKtpBJ1WGTmhuusBE,https://api.spotify.com/v1/audio-analysis/2PfE8HKtpBJ1WGTmhuusBE,249231,4
0.448,0.46,9,-4.818,0,0.0411,0.82,0.0,0.169,0.232,127.666,audio_features,246TIBsxsmhgEV1YvL2Vzv,spotify:track:246TIBsxsmhgEV1YvL2Vzv,https://api.spotify.com/v1/tracks/246TIBsxsmhgEV1YvL2Vzv,https://api.spotify.com/v1/audio-analysis/246TIBsxsmhgEV1YvL2Vzv,217573,4
0.503,0.411,5,-6.141,0,0.0459,0.609,2.77e-05,0.11,0.164,129.638,audio_features,1bVhUnMSR4YVjrIvLDqefi,spotify:track:1bVhUnMSR4YVjrIvLDqefi,https://api.spotify.com/v1/tracks/1bVhUnMSR4YVjrIvLDqefi,https://api.spotify.com/v1/audio-analysis/1bVhUnMSR4YVjrIvLDqefi,271999,4
0.365,0.443,0,-5.549,1,0.0332,0.715,0.0,0.133,0.176,141.537,audio_features,6AyCLYr8tNyynsKaUeY1JB,spotify:track:6AyCLYr8tNyynsKaUeY1JB,https://api.spotify.com/v1/tracks/6AyCLYr8tNyynsKaUeY1JB,https://api.spotify.com/v1/audio-analysis/6AyCLYr8tNyynsKaUeY1JB,225773,4
0.519,0.494,0,-5.896,1,0.0388,0.784,0.0,0.184,0.289,173.881,audio_features,65A8n4XNf6V2A9qCGhYNKB,spotify:track:65A8n4XNf6V2A9qCGhYNKB,https://api.spotify.com/v1/tracks/65A8n4XNf6V2A9qCGhYNKB,https://api.spotify.com/v1/audio-analysis/65A8n4XNf6V2A9qCGhYNKB,189389,4
0.387,0.416,8,-7.565,1,0.0377,0.816,0.0,0.36,0.167,122.483,audio_features,5ThV0PXVkkkw74WsjVrjYU,spotify:track:5ThV0PXVkkkw74WsjVrjYU,https://api.spotify.com/v1/tracks/5ThV0PXVkkkw74WsjVrjYU,https://api.spotify.com/v1/audio-analysis/5ThV0PXVkkkw74WsjVrjYU,259973,4
0.416,0.243,11,-9.495,1,0.0358,0.93,1.84e-06,0.124,0.247,126.36,audio_features,1criM98BGVaATjgKk8cviD,spotify:track:1criM98BGVaATjgKk8cviD,https://api.spotify.com/v1/tracks/1criM98BGVaATjgKk8cviD,https://api.spotify.com/v1/audio-analysis/1criM98BGVaATjgKk8cviD,257160,3
0.556,0.481,3,-5.136,1,0.0319,0.764,0.0,0.291,0.282,137.518,audio_features,42fkpaPCmIjLz7pj934iQg,spotify:track:42fkpaPCmIjLz7pj934iQg,https://api.spotify.com/v1/tracks/42fkpaPCmIjLz7pj934iQg,https://api.spotify.com/v1/audio-analysis/42fkpaPCmIjLz7pj934iQg,204392,4
0.63,0.659,4,-5.143,1,0.0631,0.624,0.0,0.369,0.594,98.976,audio_features,4aYeJmeXcsxfxd1KFPicwk,spotify:track:4aYeJmeXcsxfxd1KFPicwk,https://api.spotify.com/v1/tracks/4aYeJmeXcsxfxd1KFPicwk,https://api.spotify.com/v1/audio-analysis/4aYeJmeXcsxfxd1KFPicwk,206947,4
0.542,0.74,6,-2.635,0,0.0316,0.0177,0.0,0.267,0.336,133.901,audio_features,0wk4GYAryLcXEMvfhzU1bv,spotify:track:0wk4GYAryLcXEMvfhzU1bv,https://api.spotify.com/v1/tracks/0wk4GYAryLcXEMvfhzU1bv,https://api.spotify.com/v1/audio-analysis/0wk4GYAryLcXEMvfhzU1bv,229627,4
0.573,0.731,0,-2.667,1,0.0264,0.145,0.0,0.251,0.268,79.993,audio_features,5RLYcoMDw5y0ULlCUvMzsQ,spotify:track:5RLYcoMDw5y0ULlCUvMzsQ,https://api.spotify.com/v1/tracks/5RLYcoMDw5y0ULlCUvMzsQ,https://api.spotify.com/v1/audio-analysis/5RLYcoMDw5y0ULlCUvMzsQ,230387,4
0.429,0.636,5,-3.743,0,0.0483,0.4,0.0,0.214,0.336,203.344,audio_features,1qty8JpB1LP1P6wg3nZtG3,spotify:track:1qty8JpB1LP1P6wg3nZtG3,https://api.spotify.com/v1/tracks/1qty8JpB1LP1P6wg3nZtG3,https://api.spotify.com/v1/audio-analysis/1qty8JpB1LP1P6wg3nZtG3,236040,4
0.606,0.4,2,-6.734,1,0.0297,0.527,0.0,0.104,0.308,98.021,audio_features,0q58M70BS6kq2q82rpwxcz,spotify:track:0q58M70BS6kq2q82rpwxcz,https://api.spotify.com/v1/tracks/0q58M70BS6kq2q82rpwxcz,https://api.spotify.com/v1/audio-analysis/0q58M70BS6kq2q82rpwxcz,228313,4
0.613,0.286,11,-8.475,1,0.0374,0.885,6.25e-06,0.0849,0.131,122.002,audio_features,5KgiTDTshu1Hdc2lbcVs76,spotify:track:5KgiTDTshu1Hdc2lbcVs76,https://api.spotify.com/v1/tracks/5KgiTDTshu1Hdc2lbcVs76,https://api.spotify.com/v1/audio-analysis/5KgiTDTshu1Hdc2lbcVs76,262640,4
0.286,0.226,0,-10.221,1,0.0554,0.806,0.000404,0.125,0.16,79.815,audio_features,7vhUW7kwltawX8UuhOrDIF,spotify:track:7vhUW7kwltawX8UuhOrDIF,https://api.spotify.com/v1/tracks/7vhUW7kwltawX8UuhOrDIF,https://api.spotify.com/v1/audio-analysis/7vhUW7kwltawX8UuhOrDIF,224047,4
0.487,0.215,8,-8.348,1,0.0339,0.798,0.0,0.0964,0.313,133.925,audio_features,0J7pkt0wsL0ldEyVKjvOw4,spotify:track:0J7pkt0wsL0ldEyVKjvOw4,https://api.spotify.com/v1/tracks/0J7pkt0wsL0ldEyVKjvOw4,https://api.spotify.com/v1/audio-analysis/0J7pkt0wsL0ldEyVKjvOw4,206738,4
0.456,0.435,2,-6.429,1,0.0365,0.765,0.0,0.147,0.301,128.767,audio_features,1PBxobu1i3FMQr6xhcoHkJ,spotify:track:1PBxobu1i3FMQr6xhcoHkJ,https://api.spotify.com/v1/tracks/1PBxobu1i3FMQr6xhcoHkJ,https://api.spotify.com/v1/audio-analysis/1PBxobu1i3FMQr6xhcoHkJ,228268,5
0.633,0.275,4,-8.738,1,0.038,0.786,0.0,0.0854,0.419,115.513,audio_features,3ctGT9T08w6VnpND1zhPTW,spotify:track:3ctGT9T08w6VnpND1zhPTW,https://api.spotify.com/v1/tracks/3ctGT9T08w6VnpND1zhPTW,https://api.spotify.com/v1/audio-analysis/3ctGT9T08w6VnpND1zhPTW,243880,4
0.42,0.304,1,-8.456,1,0.0317,0.911,0.00233,0.111,0.109,136.022,audio_features,20iKxZ9WfxHgTB2GVXpQMk,spotify:track:20iKxZ9WfxHgTB2GVXpQMk,https://api.spotify.com/v1/tracks/20iKxZ9WfxHgTB2GVXpQMk,https://api.spotify.com/v1/audio-analysis/20iKxZ9WfxHgTB2GVXpQMk,241080,4
0.416,0.318,5,-5.442,1,0.0371,0.877,0.0,0.112,0.303,68.601,audio_features,6QdzLFR1l1GP4OoiJAZNtF,spotify:track:6QdzLFR1l1GP4OoiJAZNtF,https://api.spotify.com/v1/tracks/6QdzLFR1l1GP4OoiJAZNtF,https://api.spotify.com/v1/audio-analysis/6QdzLFR1l1GP4OoiJAZNtF,285751,3
0.469,0.464,4,-5.54,1,0.0306,0.621,0.0,0.118,0.162,119.818,audio_features,0tGZzf6xnmlaEL9HAUXgK1,spotify:track:0tGZzf6xnmlaEL9HAUXgK1,https://api.spotify.com/v1/tracks/0tGZzf6xnmlaEL9HAUXgK1,https://api.spotify.com/v1/audio-analysis/0tGZzf6xnmlaEL9HAUXgK1,241747,4
0.456,0.436,2,-7.689,1,0.0291,0.813,6.46e-05,0.355,0.353,115.714,audio_features,1BwPPNAxClm1ehx5LLZ8lA,spotify:track:1BwPPNAxClm1ehx5LLZ8lA,https://api.spotify.com/v1/tracks/1BwPPNAxClm1ehx5LLZ8lA,https://api.spotify.com/v1/audio-analysis/1BwPPNAxClm1ehx5LLZ8lA,217280,4
0.534,0.57,1,-4.5,1,0.0784,0.552,0.0,0.0676,0.561,175.91,audio_features,7HyXMqmVr5y4BaBUVbZ01L,spotify:track:7HyXMqmVr5y4BaBUVbZ01L,https://api.spotify.com/v1/tracks/7HyXMqmVr5y4BaBUVbZ01L,https://api.spotify.com/v1/audio-analysis/7HyXMqmVr5y4BaBUVbZ01L,197973,4
0.473,0.498,6,-6.96,1,0.0271,0.713,0.0,0.127,0.161,137.957,audio_features,7MjaIOqmlq83z04h7kdhdq,spotify:track:7MjaIOqmlq83z04h7kdhdq,https://api.spotify.com/v1/tracks/7MjaIOqmlq83z04h7kdhdq,https://api.spotify.com/v1/audio-analysis/7MjaIOqmlq83z04h7kdhdq,244451,4
0.513,0.131,4,-11.756,1,0.0454,0.919,3.65e-06,0.107,0.244,128.067,audio_features,6fZTcrPNypCJhYR7Im5hI9,spotify:track:6fZTcrPNypCJhYR7Im5hI9,https://api.spotify.com/v1/tracks/6fZTcrPNypCJhYR7Im5hI9,https://api.spotify.com/v1/audio-analysis/6fZTcrPNypCJhYR7Im5hI9,242680,4
0.413,0.317,2,-5.372,1,0.0295,0.752,0.00206,0.36,0.241,111.232,audio_features,5tLHyh0OH32tld9pdFlply,spotify:track:5tLHyh0OH32tld9pdFlply,https://api.spotify.com/v1/tracks/5tLHyh0OH32tld9pdFlply,https://api.spotify.com/v1/audio-analysis/5tLHyh0OH32tld9pdFlply,333947,5
0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,audio_features,39EXZNMxb4RBHlRjnRaOKp,spotify:track:39EXZNMxb4RBHlRjnRaOKp,https://api.spotify.com/v1/tracks/39EXZNMxb4RBHlRjnRaOKp,https://api.spotify.com/v1/audio-analysis/39EXZNMxb4RBHlRjnRaOKp,214259,4
0.421,0.378,1,-5.672,1,0.0331,0.764,0.0,0.0919,0.377,137.723,audio_features,1EGggFwIQwciGlo803CQ83,spotify:track:1EGggFwIQwciGlo803CQ83,https://api.spotify.com/v1/tracks/1EGggFwIQwciGlo803CQ83,https://api.spotify.com/v1/audio-analysis/1EGggFwIQwciGlo803CQ83,288027,4
0.448,0.338,2,-8.862,1,0.0313,0.831,0.0,0.0907,0.53,65.954,audio_features,7IMz5fLDaMrFBEUDnlwC5w,spotify:track:7IMz5fLDaMrFBEUDnlwC5w,https://api.spotify.com/v1/tracks/7IMz5fLDaMrFBEUDnlwC5w,https://api.spotify.com/v1/audio-analysis/7IMz5fLDaMrFBEUDnlwC5w,237405,4
0.527,0.448,0,-5.591,0,0.0338,0.761,0.0,0.102,0.396,175.721,audio_features,6JF07uIg19KDC5cUoMtT1H,spotify:track:6JF07uIg19KDC5cUoMtT1H,https://api.spotify.com/v1/tracks/6JF07uIg19KDC5cUoMtT1H,https://api.spotify.com/v1/audio-analysis/6JF07uIg19KDC5cUoMtT1H,217733,4
0.323,0.426,8,-4.875,1,0.0333,0.791,0.0,0.0866,0.177,153.731,audio_features,6SYLxbO5N95ltflM2Hl3PI,spotify:track:6SYLxbO5N95ltflM2Hl3PI,https://api.spotify.com/v1/tracks/6SYLxbO5N95ltflM2Hl3PI,https://api.spotify.com/v1/audio-analysis/6SYLxbO5N95ltflM2Hl3PI,226977,3
0.323,0.438,9,-5.568,1,0.0279,0.488,9e-06,0.0852,0.269,129.124,audio_features,1i3JmPw20h10SEHFKLSaOe,spotify:track:1i3JmPw20h10SEHFKLSaOe,https://api.spotify.com/v1/tracks/1i3JmPw20h10SEHFKLSaOe,https://api.spotify.com/v1/audio-analysis/1i3JmPw20h10SEHFKLSaOe,232194,4
0.465,0.285,10,-13.01,1,0.0362,0.848,4.91e-06,0.184,0.199,81.946,audio_features,0PKg5MirbUZIdNVYdnEwOV,spotify:track:0PKg5MirbUZIdNVYdnEwOV,https://api.spotify.com/v1/tracks/0PKg5MirbUZIdNVYdnEwOV,https://api.spotify.com/v1/audio-analysis/0PKg5MirbUZIdNVYdnEwOV,250147,4
0.404,0.384,6,-7.518,1,0.0302,0.527,0.0,0.108,0.304,132.04,audio_features,758q5SDJPc7gFJza3cu4xA,spotify:track:758q5SDJPc7gFJza3cu4xA,https://api.spotify.com/v1/tracks/758q5SDJPc7gFJza3cu4xA,https://api.spotify.com/v1/audio-analysis/758q5SDJPc7gFJza3cu4xA,300671,4
0.541,0.35,8,-8.155,1,0.0295,0.753,0.0,0.117,0.166,125.806,audio_features,2CQmoX3uE7uvF4YxSvDntQ,spotify:track:2CQmoX3uE7uvF4YxSvDntQ,https://api.spotify.com/v1/tracks/2CQmoX3uE7uvF4YxSvDntQ,https://api.spotify.com/v1/audio-analysis/2CQmoX3uE7uvF4YxSvDntQ,238200,4
0.471,0.344,4,-9.502,0,0.0417,0.795,1.16e-05,0.238,0.121,121.65,audio_features,2I6iwHSPuosk1HqBzVlts1,spotify:track:2I6iwHSPuosk1HqBzVlts1,https://api.spotify.com/v1/tracks/2I6iwHSPuosk1HqBzVlts1,https://api.spotify.com/v1/audio-analysis/2I6iwHSPuosk1HqBzVlts1,243228,4
0.619,0.397,0,-7.781,1,0.0281,0.778,6.35e-06,0.164,0.172,129.947,audio_features,26MhXggmiKlkzVXiW0VnZY,spotify:track:26MhXggmiKlkzVXiW0VnZY,https://api.spotify.com/v1/tracks/26MhXggmiKlkzVXiW0VnZY,https://api.spotify.com/v1/audio-analysis/26MhXggmiKlkzVXiW0VnZY,194333,4
0.344,0.43,8,-5.503,1,0.0434,0.683,0.0,0.0881,0.385,167.332,audio_features,6dGsBRuavumBs5BghcXF3D,spotify:track:6dGsBRuavumBs5BghcXF3D,https://api.spotify.com/v1/tracks/6dGsBRuavumBs5BghcXF3D,https://api.spotify.com/v1/audio-analysis/6dGsBRuavumBs5BghcXF3D,280360,3
0.421,0.378,5,-7.594,1,0.031,0.843,0.0,0.11,0.257,95.507,audio_features,2y3Z9MQdgoENX8FtIVI40H,spotify:track:2y3Z9MQdgoENX8FtIVI40H,https://api.spotify.com/v1/tracks/2y3Z9MQdgoENX8FtIVI40H,https://api.spotify.com/v1/audio-analysis/2y3Z9MQdgoENX8FtIVI40H,221909,4
0.394,0.335,2,-5.789,1,0.0308,0.844,0.0,0.193,0.237,137.692,audio_features,6NyEYh3xw55B8d5WK5kSrf,spotify:track:6NyEYh3xw55B8d5WK5kSrf,https://api.spotify.com/v1/tracks/6NyEYh3xw55B8d5WK5kSrf,https://api.spotify.com/v1/audio-analysis/6NyEYh3xw55B8d5WK5kSrf,238753,4
0.643,0.731,2,-4.17,1,0.0248,0.662,0.0,0.107,0.415,100.003,audio_features,0ZH8lETOZubOiqol2YbFyN,spotify:track:0ZH8lETOZubOiqol2YbFyN,https://api.spotify.com/v1/tracks/0ZH8lETOZubOiqol2YbFyN,https://api.spotify.com/v1/audio-analysis/0ZH8lETOZubOiqol2YbFyN,236267,4
0.619,0.462,4,-9.154,1,0.0402,0.854,3.68e-06,0.0932,0.131,123.945,audio_features,1RMUSljuiZKUNaf6xskK9n,spotify:track:1RMUSljuiZKUNaf6xskK9n,https://api.spotify.com/v1/tracks/1RMUSljuiZKUNaf6xskK9n,https://api.spotify.com/v1/audio-analysis/1RMUSljuiZKUNaf6xskK9n,193931,4
0.478,0.389,4,-5.908,1,0.0344,0.717,0.0,0.128,0.227,131.877,audio_features,1wOwr5DVupZjgO7lJxPsyN,spotify:track:1wOwr5DVupZjgO7lJxPsyN,https://api.spotify.com/v1/tracks/1wOwr5DVupZjgO7lJxPsyN,https://api.spotify.com/v1/audio-analysis/1wOwr5DVupZjgO7lJxPsyN,230213,4
0.323,0.572,6,-6.114,1,0.0437,0.173,2.95e-06,0.249,0.206,107.597,audio_features,1JFrx9y1wNSl5ibOV0pnBI,spotify:track:1JFrx9y1wNSl5ibOV0pnBI,https://api.spotify.com/v1/tracks/1JFrx9y1wNSl5ibOV0pnBI,https://api.spotify.com/v1/audio-analysis/1JFrx9y1wNSl5ibOV0pnBI,246747,4
0.454,0.417,3,-5.759,1,0.034,0.538,0.0,0.101,0.219,125.85,audio_features,63OcHoGgmQD6W4GKq5soLQ,spotify:track:63OcHoGgmQD6W4GKq5soLQ,https://api.spotify.com/v1/tracks/63OcHoGgmQD6W4GKq5soLQ,https://api.spotify.com/v1/audio-analysis/63OcHoGgmQD6W4GKq5soLQ,253627,4
0.451,0.465,9,-4.493,1,0.0286,0.831,0.0,0.107,0.204,131.644,audio_features,5CDq3Ekm0E0c23S0mbEELV,spotify:track:5CDq3Ekm0E0c23S0mbEELV,https://api.spotify.com/v1/tracks/5CDq3Ekm0E0c23S0mbEELV,https://api.spotify.com/v1/audio-analysis/5CDq3Ekm0E0c23S0mbEELV,234840,4
0.415,0.161,10,-7.334,1,0.0345,0.926,2.86e-05,0.106,0.25,93.652,audio_features,43dUuWhdoJTtBg65j5fwOW,spotify:track:43dUuWhdoJTtBg65j5fwOW,https://api.spotify.com/v1/tracks/43dUuWhdoJTtBg65j5fwOW,https://api.spotify.com/v1/audio-analysis/43dUuWhdoJTtBg65j5fwOW,198890,3
0.41,0.561,4,-4.097,1,0.0318,0.64,0.0,0.145,0.354,137.243,audio_features,37ftzk7n72Ptu9GCaGJvjV,spotify:track:37ftzk7n72Ptu9GCaGJvjV,https://api.spotify.com/v1/tracks/37ftzk7n72Ptu9GCaGJvjV,https://api.spotify.com/v1/audio-analysis/37ftzk7n72Ptu9GCaGJvjV,258533,4
0.384,0.277,1,-8.112,1,0.0317,0.835,0.0,0.108,0.219,131.718,audio_features,1P2ZjBg253a633HFB1Ksah,spotify:track:1P2ZjBg253a633HFB1Ksah,https://api.spotify.com/v1/tracks/1P2ZjBg253a633HFB1Ksah,https://api.spotify.com/v1/audio-analysis/1P2ZjBg253a633HFB1Ksah,269680,4
0.577,0.487,2,-6.611,1,0.0309,0.348,0.00226,0.0859,0.356,125.84,audio_features,0B3EivmdQhl6jvQO4F12ZQ,spotify:track:0B3EivmdQhl6jvQO4F12ZQ,https://api.spotify.com/v1/tracks/0B3EivmdQhl6jvQO4F12ZQ,https://api.spotify.com/v1/audio-analysis/0B3EivmdQhl6jvQO4F12ZQ,264560,4
