popularity
12
67
65
55
56
72
61
68
62
59
65
64
59
63
59
64
63
57
39
63
59
62
44
41
7
1
26
1
0
59
44
62
3
1
0
31
4
1
1
3
49
33
31
67
42
57
63
5
3
3
53
56
51
57
29
6
4
54
57
70
69
2
39
5
5
54
48
52
57
12
32
41
44
45
33
42
52
38
49
28
3
57
41
49
52
52
51
45
46
58
49
45
60
31
43
59
32
39
34
39
41
47
31
60
52
25
25
50
68
66
57
45
47
24
41
39
46
47
42
52
46
31
15
31
32
34
39
10
48
13
10
30
19
25
48
22
43
32
59
45
31
34
12
32
20
22
44
24
70
56
48
60
44
24
12
51
60
34
38
17
20
19
13
32
27
24
45
21
44
22
9
34
16
37
39
36
41
8
11
20
31
10
49
54
43
30
8
16
45
18
35
44
35
21
44
37
8
48
35
13
17
19
31
43
42
61
16
5
21
38
19
42
50
33
25
44
16
44
49
35
7
30
44
15
13
14
25
13
28
28
47
33
44
39
50
41
19
29
37
25
22
49
19
26
20
33
14
33
61
38
4
20
4
33
40
38
28
3
5
8
20
21
14
45
47
18
34
28
54
42
42
50
22
23
28
15
36
10
50
10
24
36
50
22
45
37
45
4
19
17
48
41
52
46
9
56
28
44
20
19
30
28
50
68
29
27
28
53
29
41
36
58
43
27
23
13
14
24
37
14
21
0
24
44
44
51
48
10
13
20
43
42
19
19
20
43
42
30
57
52
22
17
44
9
2
7
42
47
46
23
18
17
4
52
18
15
28
30
17
43
36
6
17
27
10
0
14
48
0
38
54
19
26
24
10
1
22
33
29
11
5
8
0
9
19
15
17
21
0
8
13
9
13
6
25
3
42
21
27
42
10
8
28
47
22
42
0
31
31
42
52
48
21
20
53
0
12
15
51
24
21
15
54
46
31
35
14
26
47
17
21
19
11
16
37
26
57
54
15
19
4
27
7
12
1
32
22
33
33
41
50
41
12
9
49
38
34
23
10
23
25
55
21
26
16
37
20
22
28
8
37
35
10
20
27
28
18
31
24
31
3
13
29
40
4
32
25
0
28
32
31
33
30
11
4
24
33
16
6
0
57
49
33
31
24
19
16
21
40
22
33
27
0
0
49
0
18
78
44
26
44
4
5
39
32
29
38
18
63
33
46
40
59
33
0
12
39
13
30
8
7
37
38
0
37
16
60
0
0
23
19
57
36
22
76
66
78
76
99
75
75
53
54
65
65
76
78
84
70
75
69
81
78
62
69
68
70
66
36
66
54
60
58
55
62
72
70
75
69
60
64
75
24
47
55
70
74
72
54
8
56
33
22
42
73
76
67
75
73
12
42
58
32
75
70
14
53
44
57
71
61
56
67
72
75
61
17
37
55
64
71
27
72
53
67
63
13
26
65
69
52
3
77
53
46
78
41
66
65
41
26
74
0
63
5
1
68
69
42
68
27
14
67
11
38
84
48
65
69
4
9
69
17
14
0
74
63
64
50
52
48
0
30
55
57
49
0
0
59
39
42
53
0
62
53
0
40
0
42
51
43
60
47
15
36
69
0
0
51
0
0
0
0
52
64
54
0
0
0
0
56
0
42
0
0
0
72
49
46
0
0
0
0
0
0
59
0
0
0
5
0
52
0
60
0
60
50
49
31
0
30
0
0
0
15
37
42
30
0
54
0
44
8
54
39
66
54
50
2
9
16
51
43
28
30
31
0
41
73
75
76
72
58
69
71
62
69
71
73
0
0
2
69
69
68
2
44
61
11
68
68
22
0
0
67
20
68
55
8
45
67
0
51
0
59
6
73
0
1
0
0
57
49
55
58
0
0
0
0
63
54
0
0
0
59
57
48
0
0
55
0
0
0
0
53
0
50
56
0
0
45
48
0
52
6
47
36
48
37
34
28
28
33
37
48
0
0
0
45
40
48
36
68
63
51
48
40
51
37
8
19
0
0
0
0
0
0
0
0
36
3
63
48
0
0
36
0
7
35
46
55
51
50
35
45
51
6
18
12
46
0
0
0
0
32
0
0
0
0
0
0
42
37
17
17
18
14
66
60
61
32
40
42
44
56
70
2
0
49
0
68
61
54
3
51
51
54
54
49
0
60
53
57
57
44
11
27
0
0
0
0
0
0
0
64
46
0
29
62
34
0
65
63
58
58
59
58
50
63
44
41
52
49
4
0
0
0
0
0
0
56
68
0
0
0
0
70
36
50
28
67
0
51
0
44
45
26
43
0
0
58
0
50
40
68
66
0
0
0
0
39
38
41
57
58
39
50
55
71
56
60
59
49
0
8
55
60
56
68
58
59
48
45
33
47
0
44
1
51
0
33
28
33
36
30
0
0
46
27
45
34
0
56
44
42
0
45
56
70
43
0
51
0
25
8
67
0
50
59
51
39
45
33
36
43
56
0
60
0
52
45
63
46
56
37
40
49
52
0
20
0
0
0
38
51
55
0
37
34
61
0
0
0
0
17
0
29
17
2
0
0
1
3
1
2
0
67
0
71
67
70
5
53
0
54
57
12
22
47
49
52
2
64
0
50
0
0
0
68
0
20
44
0
0
66
66
60
57
54
43
35
31
51
30
27
75
69
73
70
73
38
0
67
46
57
22
0
32
40
53
50
36
26
53
43
0
0
0
0
0
21
29
41
45
71
0
46
0
50
23
45
30
47
57
36
14
61
1
45
27
21
11
45
0
34
42
0
18
0
28
20
30
37
30
65
60
69
66
63
49
4
2
3
32
0
55
51
2
11
37
20
40
33
23
21
48
13
0
33
21
33
28
31
23
5
0
0
47
68
60
47
0
60
0
18
30
69
16
47
59
48
46
2
2
37
0
64
0
0
15
0
34
31
33
10
58
40
39
47
44
35
31
13
1
61
11
47
39
0
47
9
69
0
0
30
55
45
34
0
43
37
45
77
59
2
0
29
35
7
31
0
31
30
22
0
0
38
0
0
0
0
36
44
5
1
46
37
48
32
33
34
0
0
47
37
1
36
48
7
25
51
34
52
59
7
6
7
4
11
5
48
5
2
7
5
5
5
0
0
60
54
62
36
9
0
0
32
47
24
47
11
0
53
0
49
10
24
35
27
36
17
41
50
67
8
2
60
44
9
32
0
65
5
0
0
0
0
0
1
54
43
74
28
19
25
62
50
42
24
62
52
48
0
59
72
70
56
66
58
0
39
47
63
56
64
7
0
34
36
34
33
0
1
0
0
0
0
20
55
23
32
0
30
0
0
0
0
1
2
23
26
54
60
13
37
0
5
26
51
75
0
0
0
0
0
0
47
62
57
19
0
0
0
52
70
37
0
0
27
61
0
0
0
0
0
55
48
35
47
52
42
36
15
57
64
50
50
51
0
25
53
40
0
27
42
61
16
27
8
57
33
57
38
28
24
33
36
37
60
2
50
57
54
44
56
19
19
14
16
10
11
9
12
13
11
1
44
45
9
3
0
48
54
29
15
7
58
45
63
49
0
54
50
40
68
41
57
49
34
10
3
65
64
62
58
58
52
56
55
59
84
28
59
41
1
0
0
0
0
0
54
1
59
41
36
26
6
0
0
0
0
0
43
35
45
48
2
40
0
33
59
39
0
41
23
24
46
0
65
63
61
42
70
74
75
65
77
75
73
79
70
72
71
67
60
54
4
2
38
39
58
36
47
41
39
34
4
10
29
25
12
67
69
63
50
41
38
38
40
36
59
62
57
55
57
39
38
61
70
61
57
54
55
39
28
53
60
51
54
63
59
57
56
54
58
53
54
57
0
32
57
53
30
48
53
50
3
50
14
55
40
21
51
4
6
3
53
53
50
54
55
50
51
50
34
19
65
33
0
49
21
48
59
55
40
38
39
41
52
44
69
56
52
55
69
47
30
67
63
47
55
49
59
37
0
0
3
0
63
0
0
0
59
64
56
54
59
59
52
0
0
0
65
65
35
33
28
51
30
39
65
29
38
36
0
52
40
54
10
52
45
74
36
37
32
56
37
47
1
0
0
0
0
0
0
36
37
38
53
39
61
74
0
0
0
0
50
0
0
46
54
56
25
3
51
44
37
1
26
3
0
24
74
58
54
27
46
12
11
34
45
57
63
64
55
16
35
25
13
38
23
28
32
56
43
64
52
27
65
55
57
48
47
49
18
49
45
45
29
10
0
20
42
25
56
9
42
70
59
0
0
61
56
44
35
0
39
34
55
27
28
28
3
10
7
5
5
6
3
71
31
49
0
78
53
55
1
0
0
55
30
48
39
7
48
20
68
35
47
60
58
53
42
51
49
44
44
30
23
24
25
23
19
17
11
26
27
12
14
14
13
12
13
12
59
53
9
24
49
54
40
53
45
19
41
29
24
38
56
39
19
77
54
50
49
10
37
38
36
35
38
8
9
13
13
8
12
47
49
0
15
13
15
10
10
0
0
0
3
2
46
72
67
53
56
17
48
46
74
69
62
36
38
0
63
32
28
30
33
38
54
51
67
63
43
47
47
53
52
59
56
47
36
60
2
46
80
23
9
57
26
59
46
33
14
8
9
10
10
8
8
17
11
12
9
16
14
13
9
15
14
14
9
0
10
16
55
67
67
65
59
61
46
51
45
13
43
1
49
0
45
0
57
55
47
29
13
77
44
34
44
31
0
30
27
52
69
72
56
54
56
54
50
53
9
18
36
41
53
22
36
35
34
46
61
54
56
52
0
27
58
38
56
54
46
44
1
0
29
51
26
20
18
16
13
32
35
59
1
42
29
22
1
12
6
31
29
30
29
25
24
29
22
20
25
20
27
54
61
52
39
38
41
40
17
40
50
36
26
23
21
30
37
32
27
23
31
18
27
15
61
64
53
75
71
52
64
47
42
15
27
42
0
46
32
51
50
49
68
63
75
26
22
22
21
22
18
18
24
52
50
8
32
77
53
54
8
0
0
5
3
54
72
73
61
33
66
68
67
56
52
58
41
36
58
65
36
41
18
76
68
37
59
57
59
47
45
67
67
47
76
1
11
53
75
69
68
62
66
58
25
28
11
10
13
53
78
64
59
57
56
58
58
54
56
57
56
35
75
31
5
21
39
48
45
28
34
6
52
1
47
49
47
58
55
50
58
55
69
43
32
0
59
47
49
42
72
43
66
48
46
50
64
66
68
46
57
51
57
65
56
57
54
47
55
51
52
50
50
75
44
41
74
48
68
87
0
0
61
53
74
70
43
49
57
75
44
46
53
48
42
0
57
43
57
53
47
49
46
57
56
54
54
54
52
47
48
50
61
52
26
55
57
51
59
55
54
51
56
62
42
3
29
36
49
70
46
61
76
66
70
62
64
53
62
49
58
55
44
34
33
35
45
43
42
60
63
59
57
27
71
62
68
62
65
66
60
47
74
51
49
71
30
60
39
48
40
22
26
42
25
45
53
39
33
47
32
49
57
49
54
38
70
63
43
28
55
55
42
30
37
38
63
55
31
58
41
39
6
32
28
17
42
23
48
39
38
46
69
71
79
81
79
35
28
8
33
64
54
35
57
45
41
5
6
36
46
52
39
78
74
36
41
49
46
43
50
47
41
55
54
71
29
30
40
33
44
14
17
26
36
61
58
54
53
49
53
46
58
63
83
58
50
76
63
68
62
60
40
10
73
64
66
53
53
55
41
45
61
47
57
32
39
57
52
48
78
72
68
75
62
56
68
69
68
66
46
62
36
48
73
53
52
46
58
53
24
57
70
63
57
57
56
65
53
67
58
56
56
58
38
29
28
42
55
49
47
56
44
54
37
68
51
53
66
76
64
10
38
44
84
69
66
62
70
62
62
59
49
27
75
62
52
37
47
25
51
20
54
72
41
42
65
45
68
63
18
34
0
54
63
48
52
58
55
61
81
75
66
55
54
53
52
54
52
50
99
81
54
75
51
45
31
52
65
70
64
58
61
57
57
44
83
67
58
57
58
76
71
69
55
46
76
47
57
43
28
53
40
38
