danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.748,0.419,9,-12.775,1,0.0442,0.42,0.617,0.482,0.738,124.016,audio_features,51Fnl3YlLWsCDOXxRlBqGY,spotify:track:51Fnl3YlLWsCDOXxRlBqGY,https://api.spotify.com/v1/tracks/51Fnl3YlLWsCDOXxRlBqGY,https://api.spotify.com/v1/audio-analysis/51Fnl3YlLWsCDOXxRlBqGY,174194,4
0.73,0.647,0,-6.245,0,0.0659,0.656,4.26e-05,0.328,0.288,111.917,audio_features,6iNuhco6ClFAdCtEUA3oFd,spotify:track:6iNuhco6ClFAdCtEUA3oFd,https://api.spotify.com/v1/tracks/6iNuhco6ClFAdCtEUA3oFd,https://api.spotify.com/v1/audio-analysis/6iNuhco6ClFAdCtEUA3oFd,279439,4
0.755,0.613,2,-7.173,1,0.0305,0.594,0.0,0.338,0.454,125.994,audio_features,5StIskVqLT3R29NHiHpRU2,spotify:track:5StIskVqLT3R29NHiHpRU2,https://api.spotify.com/v1/tracks/5StIskVqLT3R29NHiHpRU2,https://api.spotify.com/v1/audio-analysis/5StIskVqLT3R29NHiHpRU2,274286,4
0.755,0.578,9,-6.21,0,0.033,0.514,0.0,0.0262,0.548,116.972,audio_features,3YDNUUZHGgxlHjuKexCCNr,spotify:track:3YDNUUZHGgxlHjuKexCCNr,https://api.spotify.com/v1/tracks/3YDNUUZHGgxlHjuKexCCNr,https://api.spotify.com/v1/audio-analysis/3YDNUUZHGgxlHjuKexCCNr,222667,4
0.665,0.636,4,-4.453,0,0.0301,0.59,0.0,0.0614,0.424,100.006,audio_features,5AWBJqF2Gnv2gxyXvCsH5v,spotify:track:5AWBJqF2Gnv2gxyXvCsH5v,https://api.spotify.com/v1/tracks/5AWBJqF2Gnv2gxyXvCsH5v,https://api.spotify.com/v1/audio-analysis/5AWBJqF2Gnv2gxyXvCsH5v,237600,4
0.738,0.695,1,-7.429,0,0.062,0.187,0.0,0.143,0.546,109.989,audio_features,0167mYf0UIa3qBqy4NZgt5,spotify:track:0167mYf0UIa3qBqy4NZgt5,https://api.spotify.com/v1/tracks/0167mYf0UIa3qBqy4NZgt5,https://api.spotify.com/v1/audio-analysis/0167mYf0UIa3qBqy4NZgt5,194182,4
0.936,0.6,1,-9.959,0,0.281,0.144,7.8e-05,0.0821,0.244,100.081,audio_features,6XeDDDozDO5B8mmU0n9qUr,spotify:track:6XeDDDozDO5B8mmU0n9qUr,https://api.spotify.com/v1/tracks/6XeDDDozDO5B8mmU0n9qUr,https://api.spotify.com/v1/audio-analysis/6XeDDDozDO5B8mmU0n9qUr,54775,4
0.981,0.692,9,-4.425,1,0.0469,0.0367,0.0,0.0756,0.803,114.986,audio_features,3ae1vbawLG43UHpuLDyX3N,spotify:track:3ae1vbawLG43UHpuLDyX3N,https://api.spotify.com/v1/tracks/3ae1vbawLG43UHpuLDyX3N,https://api.spotify.com/v1/audio-analysis/3ae1vbawLG43UHpuLDyX3N,218087,4
0.713,0.529,10,-8.599,1,0.0485,0.56,0.0,0.0733,0.307,92.993,audio_features,2iWxJGMPvyWv6WNWO8MT33,spotify:track:2iWxJGMPvyWv6WNWO8MT33,https://api.spotify.com/v1/tracks/2iWxJGMPvyWv6WNWO8MT33,https://api.spotify.com/v1/audio-analysis/2iWxJGMPvyWv6WNWO8MT33,261293,4
0.629,0.55,1,-11.058,1,0.0648,0.579,0.0,0.0632,0.476,138.025,audio_features,4IqEoDLNSQLZVWojot8DF7,spotify:track:4IqEoDLNSQLZVWojot8DF7,https://api.spotify.com/v1/tracks/4IqEoDLNSQLZVWojot8DF7,https://api.spotify.com/v1/audio-analysis/4IqEoDLNSQLZVWojot8DF7,158435,4
0.823,0.745,9,-6.693,1,0.319,0.62,0.0,0.122,0.687,89.81,audio_features,4hQSMNGWQI6NLk3KF9FYt6,spotify:track:4hQSMNGWQI6NLk3KF9FYt6,https://api.spotify.com/v1/tracks/4hQSMNGWQI6NLk3KF9FYt6,https://api.spotify.com/v1/audio-analysis/4hQSMNGWQI6NLk3KF9FYt6,162500,4
0.62,0.731,6,-6.079,0,0.056,0.221,1.52e-06,0.105,0.351,131.945,audio_features,4GK1GQjDZN7zFglMgJJ8wN,spotify:track:4GK1GQjDZN7zFglMgJJ8wN,https://api.spotify.com/v1/tracks/4GK1GQjDZN7zFglMgJJ8wN,https://api.spotify.com/v1/audio-analysis/4GK1GQjDZN7zFglMgJJ8wN,217273,4
0.569,0.66,2,-5.268,1,0.0358,0.0675,0.0,0.202,0.497,155.907,audio_features,17iGUekw5nFt5mIRJcUm3R,spotify:track:17iGUekw5nFt5mIRJcUm3R,https://api.spotify.com/v1/tracks/17iGUekw5nFt5mIRJcUm3R,https://api.spotify.com/v1/audio-analysis/17iGUekw5nFt5mIRJcUm3R,301538,4
0.649,0.669,2,-6.41,0,0.034,0.0409,0.0,0.178,0.44,111.093,audio_features,2ZfzuFdb3ZiN24qVPUGBDB,spotify:track:2ZfzuFdb3ZiN24qVPUGBDB,https://api.spotify.com/v1/tracks/2ZfzuFdb3ZiN24qVPUGBDB,https://api.spotify.com/v1/audio-analysis/2ZfzuFdb3ZiN24qVPUGBDB,233812,4
0.721,0.323,0,-8.586,1,0.0382,0.177,9.45e-05,0.0615,0.237,75.012,audio_features,0V63XKI2elKLkQyd4Yqdob,spotify:track:0V63XKI2elKLkQyd4Yqdob,https://api.spotify.com/v1/tracks/0V63XKI2elKLkQyd4Yqdob,https://api.spotify.com/v1/audio-analysis/0V63XKI2elKLkQyd4Yqdob,217667,4
0.65,0.614,10,-9.116,1,0.0286,0.344,0.099,0.11,0.531,111.017,audio_features,0lwAm53KXqfa2oLg7wqGx7,spotify:track:0lwAm53KXqfa2oLg7wqGx7,https://api.spotify.com/v1/tracks/0lwAm53KXqfa2oLg7wqGx7,https://api.spotify.com/v1/audio-analysis/0lwAm53KXqfa2oLg7wqGx7,189814,4
0.586,0.574,3,-6.704,1,0.0283,0.302,0.00116,0.176,0.2,100.019,audio_features,0X4jKZKDgCoXvhvmkq6dzZ,spotify:track:0X4jKZKDgCoXvhvmkq6dzZ,https://api.spotify.com/v1/tracks/0X4jKZKDgCoXvhvmkq6dzZ,https://api.spotify.com/v1/audio-analysis/0X4jKZKDgCoXvhvmkq6dzZ,296125,3
0.611,0.4,0,-6.909,0,0.0288,0.897,5.73e-05,0.0955,0.137,110.407,audio_features,7KW0yD5F2rhqeep6LZxGIh,spotify:track:7KW0yD5F2rhqeep6LZxGIh,https://api.spotify.com/v1/tracks/7KW0yD5F2rhqeep6LZxGIh,https://api.spotify.com/v1/audio-analysis/7KW0yD5F2rhqeep6LZxGIh,218452,4
0.843,0.694,8,-6.128,1,0.0583,0.739,0.000233,0.196,0.546,91.939,audio_features,0b3N9S5FHJ4h9k7IsKDVSy,spotify:track:0b3N9S5FHJ4h9k7IsKDVSy,https://api.spotify.com/v1/tracks/0b3N9S5FHJ4h9k7IsKDVSy,https://api.spotify.com/v1/audio-analysis/0b3N9S5FHJ4h9k7IsKDVSy,232174,4
0.509,0.749,2,-8.659,1,0.0362,0.0622,0.00486,0.0727,0.288,172.053,audio_features,42mIT9wfmgA48DTN8GmCxX,spotify:track:42mIT9wfmgA48DTN8GmCxX,https://api.spotify.com/v1/tracks/42mIT9wfmgA48DTN8GmCxX,https://api.spotify.com/v1/audio-analysis/42mIT9wfmgA48DTN8GmCxX,297000,4
0.86,0.786,11,-6.24,0,0.0734,0.166,0.0141,0.328,0.746,122.04,audio_features,4xZ0aOYJSofSbwVSsDFk1J,spotify:track:4xZ0aOYJSofSbwVSsDFk1J,https://api.spotify.com/v1/tracks/4xZ0aOYJSofSbwVSsDFk1J,https://api.spotify.com/v1/audio-analysis/4xZ0aOYJSofSbwVSsDFk1J,214672,4
0.897,0.753,6,-8.478,0,0.0539,0.384,0.0,0.11,0.98,129.911,audio_features,6BjRM0TFWM1y18bMUegbWE,spotify:track:6BjRM0TFWM1y18bMUegbWE,https://api.spotify.com/v1/tracks/6BjRM0TFWM1y18bMUegbWE,https://api.spotify.com/v1/audio-analysis/6BjRM0TFWM1y18bMUegbWE,110878,4
0.853,0.585,5,-8.659,0,0.0506,0.164,0.0,0.0808,0.807,130.072,audio_features,4BMFHmawdG3nYzpS7VHbaW,spotify:track:4BMFHmawdG3nYzpS7VHbaW,https://api.spotify.com/v1/tracks/4BMFHmawdG3nYzpS7VHbaW,https://api.spotify.com/v1/audio-analysis/4BMFHmawdG3nYzpS7VHbaW,164611,4
0.742,0.662,5,-4.651,1,0.0647,0.578,0.0,0.126,0.486,84.006,audio_features,7LVrrX8pkzI9fMF88nGabt,spotify:track:7LVrrX8pkzI9fMF88nGabt,https://api.spotify.com/v1/tracks/7LVrrX8pkzI9fMF88nGabt,https://api.spotify.com/v1/audio-analysis/7LVrrX8pkzI9fMF88nGabt,200000,4
0.567,0.683,1,-5.339,1,0.129,0.593,0.0,0.0738,0.697,137.889,audio_features,0wf1bVxzD2Injgfdzse7qc,spotify:track:0wf1bVxzD2Injgfdzse7qc,https://api.spotify.com/v1/tracks/0wf1bVxzD2Injgfdzse7qc,https://api.spotify.com/v1/audio-analysis/0wf1bVxzD2Injgfdzse7qc,229633,3
0.777,0.616,0,-4.484,1,0.0265,0.665,0.0,0.17,0.472,106.004,audio_features,5CRuCfKeLWwcztcBnZibMz,spotify:track:5CRuCfKeLWwcztcBnZibMz,https://api.spotify.com/v1/tracks/5CRuCfKeLWwcztcBnZibMz,https://api.spotify.com/v1/audio-analysis/5CRuCfKeLWwcztcBnZibMz,211889,4
0.719,0.536,4,-8.974,0,0.21,0.0559,0.0,0.165,0.413,135.081,audio_features,5xGeRgTLjhPQySAdU2xUWN,spotify:track:5xGeRgTLjhPQySAdU2xUWN,https://api.spotify.com/v1/tracks/5xGeRgTLjhPQySAdU2xUWN,https://api.spotify.com/v1/audio-analysis/5xGeRgTLjhPQySAdU2xUWN,188454,4
0.827,0.663,2,-7.156,1,0.105,0.482,0.0,0.0952,0.492,136.997,audio_features,4uaQ981x5ub8oNpWxW4PHp,spotify:track:4uaQ981x5ub8oNpWxW4PHp,https://api.spotify.com/v1/tracks/4uaQ981x5ub8oNpWxW4PHp,https://api.spotify.com/v1/audio-analysis/4uaQ981x5ub8oNpWxW4PHp,170519,4
0.835,0.746,5,-4.723,0,0.037,0.12,0.00132,0.879,0.635,114.997,audio_features,4yZeN4m9fRrTwt1K58C0hA,spotify:track:4yZeN4m9fRrTwt1K58C0hA,https://api.spotify.com/v1/tracks/4yZeN4m9fRrTwt1K58C0hA,https://api.spotify.com/v1/audio-analysis/4yZeN4m9fRrTwt1K58C0hA,221542,4
0.624,0.439,0,-8.697,1,0.0321,0.887,0.203,0.0943,0.211,121.97,audio_features,4aP8LRBDlyYPsIxlf3CXer,spotify:track:4aP8LRBDlyYPsIxlf3CXer,https://api.spotify.com/v1/tracks/4aP8LRBDlyYPsIxlf3CXer,https://api.spotify.com/v1/audio-analysis/4aP8LRBDlyYPsIxlf3CXer,320902,4
0.737,0.436,4,-11.015,0,0.059,0.322,7.1e-05,0.102,0.363,149.954,audio_features,2E1pa9UQCcXORXW1KsHtpb,spotify:track:2E1pa9UQCcXORXW1KsHtpb,https://api.spotify.com/v1/tracks/2E1pa9UQCcXORXW1KsHtpb,https://api.spotify.com/v1/audio-analysis/2E1pa9UQCcXORXW1KsHtpb,206400,3
0.713,0.458,8,-12.62,0,0.036,0.395,1.53e-05,0.115,0.221,120.087,audio_features,3nnKRtp5y97WsLjIrcF6FZ,spotify:track:3nnKRtp5y97WsLjIrcF6FZ,https://api.spotify.com/v1/tracks/3nnKRtp5y97WsLjIrcF6FZ,https://api.spotify.com/v1/audio-analysis/3nnKRtp5y97WsLjIrcF6FZ,207000,4
0.905,0.56,8,-8.64,1,0.513,0.0123,0.0,0.599,0.716,85.018,audio_features,39IVEVwNLiFjU2ROjt6uVU,spotify:track:39IVEVwNLiFjU2ROjt6uVU,https://api.spotify.com/v1/tracks/39IVEVwNLiFjU2ROjt6uVU,https://api.spotify.com/v1/audio-analysis/39IVEVwNLiFjU2ROjt6uVU,227681,4
0.921,0.579,7,-5.015,1,0.132,0.296,0.0,0.125,0.187,140.11,audio_features,7o1v9bndnX0DAhhZn1FCEn,spotify:track:7o1v9bndnX0DAhhZn1FCEn,https://api.spotify.com/v1/tracks/7o1v9bndnX0DAhhZn1FCEn,https://api.spotify.com/v1/audio-analysis/7o1v9bndnX0DAhhZn1FCEn,195736,4
0.904,0.587,1,-7.717,0,0.293,0.186,7.9e-05,0.103,0.568,149.99,audio_features,6e2H7hWkmmQiJrUZurYOvY,spotify:track:6e2H7hWkmmQiJrUZurYOvY,https://api.spotify.com/v1/tracks/6e2H7hWkmmQiJrUZurYOvY,https://api.spotify.com/v1/audio-analysis/6e2H7hWkmmQiJrUZurYOvY,149875,4
0.845,0.733,9,-4.581,1,0.0566,0.0265,0.0109,0.063,0.28,128.016,audio_features,4SUk1ZTtA6OC120afxrpRZ,spotify:track:4SUk1ZTtA6OC120afxrpRZ,https://api.spotify.com/v1/tracks/4SUk1ZTtA6OC120afxrpRZ,https://api.spotify.com/v1/audio-analysis/4SUk1ZTtA6OC120afxrpRZ,183832,4
0.827,0.563,11,-6.182,0,0.0343,0.401,0.00506,0.173,0.572,148.046,audio_features,7F9Eacf2jzeJY8iZAvNRot,spotify:track:7F9Eacf2jzeJY8iZAvNRot,https://api.spotify.com/v1/tracks/7F9Eacf2jzeJY8iZAvNRot,https://api.spotify.com/v1/audio-analysis/7F9Eacf2jzeJY8iZAvNRot,180004,4
0.831,0.799,4,-6.145,0,0.125,0.501,0.0,0.178,0.925,144.035,audio_features,0MOxfxgqBnCmy63x58ChdP,spotify:track:0MOxfxgqBnCmy63x58ChdP,https://api.spotify.com/v1/tracks/0MOxfxgqBnCmy63x58ChdP,https://api.spotify.com/v1/audio-analysis/0MOxfxgqBnCmy63x58ChdP,213351,4
0.673,0.638,6,-8.247,1,0.0713,0.00406,0.0,0.0911,0.423,131.07,audio_features,5LYs3eXUX174vVWQbrUa0r,spotify:track:5LYs3eXUX174vVWQbrUa0r,https://api.spotify.com/v1/tracks/5LYs3eXUX174vVWQbrUa0r,https://api.spotify.com/v1/audio-analysis/5LYs3eXUX174vVWQbrUa0r,253968,4
0.648,0.476,11,-5.745,1,0.0346,0.57,3.73e-05,0.0928,0.694,90.045,audio_features,3y6PqsLs0nKU0XbI6EGaDb,spotify:track:3y6PqsLs0nKU0XbI6EGaDb,https://api.spotify.com/v1/tracks/3y6PqsLs0nKU0XbI6EGaDb,https://api.spotify.com/v1/audio-analysis/3y6PqsLs0nKU0XbI6EGaDb,222700,3
0.494,0.395,6,-8.653,1,0.0301,0.887,1.43e-05,0.058,0.179,141.464,audio_features,6IAqflHsPVm4EpYghXauX7,spotify:track:6IAqflHsPVm4EpYghXauX7,https://api.spotify.com/v1/tracks/6IAqflHsPVm4EpYghXauX7,https://api.spotify.com/v1/audio-analysis/6IAqflHsPVm4EpYghXauX7,234168,4
0.707,0.548,2,-7.784,1,0.0337,0.858,0.000267,0.205,0.416,92.991,audio_features,1qXD01iPYxl6VVyFAJRC9b,spotify:track:1qXD01iPYxl6VVyFAJRC9b,https://api.spotify.com/v1/tracks/1qXD01iPYxl6VVyFAJRC9b,https://api.spotify.com/v1/audio-analysis/1qXD01iPYxl6VVyFAJRC9b,192717,4
0.761,0.556,7,-8.939,1,0.0321,0.766,0.000962,0.118,0.508,120.031,audio_features,4ozlT89zuLoo93Np318Tjr,spotify:track:4ozlT89zuLoo93Np318Tjr,https://api.spotify.com/v1/tracks/4ozlT89zuLoo93Np318Tjr,https://api.spotify.com/v1/audio-analysis/4ozlT89zuLoo93Np318Tjr,196000,4
0.608,0.847,9,-7.659,1,0.0463,0.091,0.0,0.195,0.572,139.976,audio_features,00K11OgSey6i2pGD1yELzj,spotify:track:00K11OgSey6i2pGD1yELzj,https://api.spotify.com/v1/tracks/00K11OgSey6i2pGD1yELzj,https://api.spotify.com/v1/audio-analysis/00K11OgSey6i2pGD1yELzj,236571,4
0.712,0.723,8,-6.323,1,0.0345,0.334,5.38e-06,0.102,0.655,109.967,audio_features,4yembiSwYIq8gio3AlMnlr,spotify:track:4yembiSwYIq8gio3AlMnlr,https://api.spotify.com/v1/tracks/4yembiSwYIq8gio3AlMnlr,https://api.spotify.com/v1/audio-analysis/4yembiSwYIq8gio3AlMnlr,187636,4
0.696,0.719,9,-7.837,1,0.143,0.434,0.0,0.146,0.461,100.01,audio_features,0w6zuIkd71pgwCT1UiKZKR,spotify:track:0w6zuIkd71pgwCT1UiKZKR,https://api.spotify.com/v1/tracks/0w6zuIkd71pgwCT1UiKZKR,https://api.spotify.com/v1/audio-analysis/0w6zuIkd71pgwCT1UiKZKR,206400,4
0.656,0.615,0,-6.098,1,0.0439,0.179,4.43e-05,0.14,0.205,100.022,audio_features,2Egwgnn9bKSsE5OwTXppAb,spotify:track:2Egwgnn9bKSsE5OwTXppAb,https://api.spotify.com/v1/tracks/2Egwgnn9bKSsE5OwTXppAb,https://api.spotify.com/v1/audio-analysis/2Egwgnn9bKSsE5OwTXppAb,273900,4
0.533,0.52,9,-10.772,1,0.0583,0.196,0.0,0.101,0.324,126.93,audio_features,2YUpqOeENckXJ5vST9EYN0,spotify:track:2YUpqOeENckXJ5vST9EYN0,https://api.spotify.com/v1/tracks/2YUpqOeENckXJ5vST9EYN0,https://api.spotify.com/v1/audio-analysis/2YUpqOeENckXJ5vST9EYN0,187087,4
0.457,0.408,8,-14.192,1,0.0853,0.712,0.00572,0.0802,0.323,99.998,audio_features,0f68EGr9MoNUIDQsh3Gegf,spotify:track:0f68EGr9MoNUIDQsh3Gegf,https://api.spotify.com/v1/tracks/0f68EGr9MoNUIDQsh3Gegf,https://api.spotify.com/v1/audio-analysis/0f68EGr9MoNUIDQsh3Gegf,306000,4
0.785,0.428,11,-9.909,1,0.0422,0.704,0.000209,0.144,0.576,104.992,audio_features,6PBb4EUK1fnHLimVG2MMVp,spotify:track:6PBb4EUK1fnHLimVG2MMVp,https://api.spotify.com/v1/tracks/6PBb4EUK1fnHLimVG2MMVp,https://api.spotify.com/v1/audio-analysis/6PBb4EUK1fnHLimVG2MMVp,361327,4
0.628,0.671,7,-5.385,0,0.0309,0.722,1.1e-06,0.737,0.0989,105.967,audio_features,0cuVWvlDAn6IErlvsZYKZf,spotify:track:0cuVWvlDAn6IErlvsZYKZf,https://api.spotify.com/v1/tracks/0cuVWvlDAn6IErlvsZYKZf,https://api.spotify.com/v1/audio-analysis/0cuVWvlDAn6IErlvsZYKZf,345820,4
0.861,0.591,7,-5.319,0,0.213,0.6,1.46e-05,0.062,0.52,78.977,audio_features,3ESeHjnPRxAg4mW3KsFyXi,spotify:track:3ESeHjnPRxAg4mW3KsFyXi,https://api.spotify.com/v1/tracks/3ESeHjnPRxAg4mW3KsFyXi,https://api.spotify.com/v1/audio-analysis/3ESeHjnPRxAg4mW3KsFyXi,264000,4
0.734,0.542,9,-10.284,1,0.0405,0.786,0.000616,0.116,0.726,147.054,audio_features,0fAESdFSydseY92HZchcTB,spotify:track:0fAESdFSydseY92HZchcTB,https://api.spotify.com/v1/tracks/0fAESdFSydseY92HZchcTB,https://api.spotify.com/v1/audio-analysis/0fAESdFSydseY92HZchcTB,199932,4
0.783,0.599,9,-10.991,1,0.173,0.517,0.000209,0.107,0.216,91.019,audio_features,3Q2dzfFVSy0UEa8wPxpsKS,spotify:track:3Q2dzfFVSy0UEa8wPxpsKS,https://api.spotify.com/v1/tracks/3Q2dzfFVSy0UEa8wPxpsKS,https://api.spotify.com/v1/audio-analysis/3Q2dzfFVSy0UEa8wPxpsKS,192465,4
0.741,0.349,6,-18.753,1,0.165,0.752,2.21e-05,0.0962,0.282,89.531,audio_features,1vlVHwe3BTfc9s98EijYsu,spotify:track:1vlVHwe3BTfc9s98EijYsu,https://api.spotify.com/v1/tracks/1vlVHwe3BTfc9s98EijYsu,https://api.spotify.com/v1/audio-analysis/1vlVHwe3BTfc9s98EijYsu,155573,4
0.746,0.636,9,-6.713,0,0.0344,0.166,0.0,0.18,0.438,124.993,audio_features,5RzKYxspos0BBomORt3d8B,spotify:track:5RzKYxspos0BBomORt3d8B,https://api.spotify.com/v1/tracks/5RzKYxspos0BBomORt3d8B,https://api.spotify.com/v1/audio-analysis/5RzKYxspos0BBomORt3d8B,242385,4
0.839,0.435,2,-10.453,1,0.16,0.302,0.1,0.0819,0.346,78.99,audio_features,6k3hWO7Dh4OFNCEZ45dpi2,spotify:track:6k3hWO7Dh4OFNCEZ45dpi2,https://api.spotify.com/v1/tracks/6k3hWO7Dh4OFNCEZ45dpi2,https://api.spotify.com/v1/audio-analysis/6k3hWO7Dh4OFNCEZ45dpi2,196949,4
0.756,0.626,8,-8.639,1,0.0729,0.173,0.0,0.164,0.596,90.083,audio_features,7gxlKu5NBdbOHD5aHBAouf,spotify:track:7gxlKu5NBdbOHD5aHBAouf,https://api.spotify.com/v1/tracks/7gxlKu5NBdbOHD5aHBAouf,https://api.spotify.com/v1/audio-analysis/7gxlKu5NBdbOHD5aHBAouf,258785,4
0.651,0.541,1,-8.364,1,0.231,0.695,3.31e-06,0.406,0.204,84.086,audio_features,1lNJbioKb7Zue9sf2wcaWN,spotify:track:1lNJbioKb7Zue9sf2wcaWN,https://api.spotify.com/v1/tracks/1lNJbioKb7Zue9sf2wcaWN,https://api.spotify.com/v1/audio-analysis/1lNJbioKb7Zue9sf2wcaWN,200007,4
0.888,0.258,1,-13.906,1,0.499,0.282,4.31e-05,0.0742,0.764,148.047,audio_features,672opkM0hHxsbnLCQsrEvD,spotify:track:672opkM0hHxsbnLCQsrEvD,https://api.spotify.com/v1/tracks/672opkM0hHxsbnLCQsrEvD,https://api.spotify.com/v1/audio-analysis/672opkM0hHxsbnLCQsrEvD,216438,4
0.559,0.239,4,-13.101,0,0.0292,0.798,9.16e-05,0.105,0.128,109.878,audio_features,2MtRG3dLVn8DymzMPoRDuU,spotify:track:2MtRG3dLVn8DymzMPoRDuU,https://api.spotify.com/v1/tracks/2MtRG3dLVn8DymzMPoRDuU,https://api.spotify.com/v1/audio-analysis/2MtRG3dLVn8DymzMPoRDuU,225818,3
0.853,0.761,6,-4.98,0,0.071,0.226,1.21e-06,0.122,0.808,137.969,audio_features,2JIeCpWUsAjLOoyIoKaQLp,spotify:track:2JIeCpWUsAjLOoyIoKaQLp,https://api.spotify.com/v1/tracks/2JIeCpWUsAjLOoyIoKaQLp,https://api.spotify.com/v1/audio-analysis/2JIeCpWUsAjLOoyIoKaQLp,205435,4
0.708,0.64,6,-8.801,0,0.0449,0.59,0.0,0.26,0.44,132.002,audio_features,0cLyfVECc2YzyupXkOkVJJ,spotify:track:0cLyfVECc2YzyupXkOkVJJ,https://api.spotify.com/v1/tracks/0cLyfVECc2YzyupXkOkVJJ,https://api.spotify.com/v1/audio-analysis/0cLyfVECc2YzyupXkOkVJJ,200469,4
0.482,0.588,0,-6.436,1,0.0472,0.659,0.0,0.355,0.518,199.505,audio_features,1XJaP90LM116XYkovmxQ2S,spotify:track:1XJaP90LM116XYkovmxQ2S,https://api.spotify.com/v1/tracks/1XJaP90LM116XYkovmxQ2S,https://api.spotify.com/v1/audio-analysis/1XJaP90LM116XYkovmxQ2S,216000,4
0.748,0.78,2,-5.941,0,0.0412,0.747,3.87e-05,0.0566,0.416,140.006,audio_features,4drviC7X7YUrc9LU9uVncf,spotify:track:4drviC7X7YUrc9LU9uVncf,https://api.spotify.com/v1/tracks/4drviC7X7YUrc9LU9uVncf,https://api.spotify.com/v1/audio-analysis/4drviC7X7YUrc9LU9uVncf,152728,4
0.648,0.704,0,-4.68,0,0.0376,0.294,1.19e-06,0.154,0.209,139.988,audio_features,5VuTw4aHm5RO1t3bceeuVA,spotify:track:5VuTw4aHm5RO1t3bceeuVA,https://api.spotify.com/v1/tracks/5VuTw4aHm5RO1t3bceeuVA,https://api.spotify.com/v1/audio-analysis/5VuTw4aHm5RO1t3bceeuVA,269143,4
0.749,0.593,4,-7.826,0,0.045,0.589,0.0,0.0953,0.672,133.96,audio_features,4TfH2Syxsx2cAJShY8u6bT,spotify:track:4TfH2Syxsx2cAJShY8u6bT,https://api.spotify.com/v1/tracks/4TfH2Syxsx2cAJShY8u6bT,https://api.spotify.com/v1/audio-analysis/4TfH2Syxsx2cAJShY8u6bT,222090,5
0.732,0.374,5,-11.532,0,0.0428,0.777,0.0253,0.076,0.303,127.977,audio_features,0gOktjI1GWO4msRfgNIzw0,spotify:track:0gOktjI1GWO4msRfgNIzw0,https://api.spotify.com/v1/tracks/0gOktjI1GWO4msRfgNIzw0,https://api.spotify.com/v1/audio-analysis/0gOktjI1GWO4msRfgNIzw0,202500,4
0.546,0.405,7,-12.422,1,0.0358,0.000609,0.00103,0.0821,0.163,89.013,audio_features,7HyUY3PlcOERoxoWQlqDaV,spotify:track:7HyUY3PlcOERoxoWQlqDaV,https://api.spotify.com/v1/tracks/7HyUY3PlcOERoxoWQlqDaV,https://api.spotify.com/v1/audio-analysis/7HyUY3PlcOERoxoWQlqDaV,286184,4
0.766,0.899,5,-3.332,1,0.0454,0.177,0.0,0.183,0.474,108.977,audio_features,4nsNzuB6sGMr5MHaIJaW5k,spotify:track:4nsNzuB6sGMr5MHaIJaW5k,https://api.spotify.com/v1/tracks/4nsNzuB6sGMr5MHaIJaW5k,https://api.spotify.com/v1/audio-analysis/4nsNzuB6sGMr5MHaIJaW5k,209174,4
0.809,0.692,1,-9.568,0,0.0473,0.182,0.0,0.104,0.392,135.012,audio_features,2f8Ew6sB7KHlTiH9NTLvVM,spotify:track:2f8Ew6sB7KHlTiH9NTLvVM,https://api.spotify.com/v1/tracks/2f8Ew6sB7KHlTiH9NTLvVM,https://api.spotify.com/v1/audio-analysis/2f8Ew6sB7KHlTiH9NTLvVM,188444,4
0.816,0.471,2,-8.061,1,0.0633,0.716,3.12e-05,0.0869,0.402,109.013,audio_features,2rGCYAabfA63PIzhQm7hVq,spotify:track:2rGCYAabfA63PIzhQm7hVq,https://api.spotify.com/v1/tracks/2rGCYAabfA63PIzhQm7hVq,https://api.spotify.com/v1/audio-analysis/2rGCYAabfA63PIzhQm7hVq,219083,4
0.811,0.555,10,-8.688,0,0.109,0.299,1.4e-06,0.191,0.497,90.016,audio_features,1Q6cU8IEMc3IE25ZYljbgk,spotify:track:1Q6cU8IEMc3IE25ZYljbgk,https://api.spotify.com/v1/tracks/1Q6cU8IEMc3IE25ZYljbgk,https://api.spotify.com/v1/audio-analysis/1Q6cU8IEMc3IE25ZYljbgk,236078,4
0.567,0.337,9,-14.529,1,0.0699,0.857,2.42e-06,0.917,0.196,109.926,audio_features,0BCrAlalf8iqbcGXjhqCxT,spotify:track:0BCrAlalf8iqbcGXjhqCxT,https://api.spotify.com/v1/tracks/0BCrAlalf8iqbcGXjhqCxT,https://api.spotify.com/v1/audio-analysis/0BCrAlalf8iqbcGXjhqCxT,262151,4
0.697,0.795,6,-3.544,1,0.0425,0.174,0.000802,0.109,0.618,95.002,audio_features,6LBCeYRAeqyV1L7bVNtt3h,spotify:track:6LBCeYRAeqyV1L7bVNtt3h,https://api.spotify.com/v1/tracks/6LBCeYRAeqyV1L7bVNtt3h,https://api.spotify.com/v1/audio-analysis/6LBCeYRAeqyV1L7bVNtt3h,224197,4
